create_date,point_id,valid_from,valid_to,carrier,estimated_days,origin_country,origin_name,origin_code,destination_country,destination_name,destination_code,shipping_type,load_type,load_amount,price_usd
2024-02-01,19016214,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Orly,LFPO,AIR,kg,300,1080
2024-02-01,19016214,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Orly,LFPO,AIR,kg,500,1600
2024-02-01,19016214,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Orly,LFPO,AIR,kg,750,2250
2024-02-01,19016214,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Orly,LFPO,AIR,kg,1000,2750
2024-02-01,19016212,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Charles De Gaulle,LFPG,AIR,kg,25,80
2024-02-01,19016212,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Charles De Gaulle,LFPG,AIR,kg,45,144
2024-02-01,19016212,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Charles De Gaulle,LFPG,AIR,kg,100,320
2024-02-01,19016212,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Charles De Gaulle,LFPG,AIR,kg,250,800
2024-02-01,19016212,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Charles De Gaulle,LFPG,AIR,kg,300,960
2024-02-01,19016212,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Charles De Gaulle,LFPG,AIR,kg,500,1450
2024-02-01,19016212,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Charles De Gaulle,LFPG,AIR,kg,750,2025
2024-02-01,19016212,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Charles De Gaulle,LFPG,AIR,kg,1000,2500
2024-02-01,19016210,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PA,Tocumen Intl,MPTO,AIR,kg,25,80
2024-02-01,19016210,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PA,Tocumen Intl,MPTO,AIR,kg,45,144
2024-02-01,19016210,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PA,Tocumen Intl,MPTO,AIR,kg,100,320
2024-02-01,19016210,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PA,Tocumen Intl,MPTO,AIR,kg,250,800
2024-02-01,19016210,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PA,Tocumen Intl,MPTO,AIR,kg,300,900
2024-02-01,19016210,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PA,Tocumen Intl,MPTO,AIR,kg,500,1350
2024-02-01,19016210,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PA,Tocumen Intl,MPTO,AIR,kg,750,1950
2024-02-01,19016210,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PA,Tocumen Intl,MPTO,AIR,kg,1000,2350
2024-02-01,19016208,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Orlando Intl,KMCO,AIR,kg,25,77.5
2024-02-01,19016208,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Orlando Intl,KMCO,AIR,kg,45,139.5
2024-02-01,19016208,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Orlando Intl,KMCO,AIR,kg,100,310
2024-02-01,19016208,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Orlando Intl,KMCO,AIR,kg,250,775
2024-02-01,19016208,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Orlando Intl,KMCO,AIR,kg,300,885
2024-02-01,19016208,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Orlando Intl,KMCO,AIR,kg,500,1425
2024-02-01,19016208,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Orlando Intl,KMCO,AIR,kg,750,2062.5
2024-02-01,19016208,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Orlando Intl,KMCO,AIR,kg,1000,2600
2024-02-01,19016206,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Nurnberg,EDDN,AIR,kg,25,90
2024-02-01,19016206,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Nurnberg,EDDN,AIR,kg,45,162
2024-02-01,19016206,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Nurnberg,EDDN,AIR,kg,100,360
2024-02-01,19016206,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Nurnberg,EDDN,AIR,kg,250,900
2024-02-01,19016206,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Nurnberg,EDDN,AIR,kg,300,1080
2024-02-01,19016206,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Nurnberg,EDDN,AIR,kg,500,1600
2024-02-01,19016206,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Nurnberg,EDDN,AIR,kg,750,2250
2024-02-01,19016206,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Nurnberg,EDDN,AIR,kg,1000,2750
2024-02-01,19016204,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Norfolk Intl,KORF,AIR,kg,25,77.5
2024-02-01,19016204,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Norfolk Intl,KORF,AIR,kg,45,139.5
2024-02-01,19016204,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Norfolk Intl,KORF,AIR,kg,100,310
2024-02-01,19016204,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Norfolk Intl,KORF,AIR,kg,250,775
2024-02-01,19016204,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Norfolk Intl,KORF,AIR,kg,300,870
2024-02-01,19016204,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Norfolk Intl,KORF,AIR,kg,500,1425
2024-02-01,19016204,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Norfolk Intl,KORF,AIR,kg,750,2062.5
2024-02-01,19016204,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Norfolk Intl,KORF,AIR,kg,1000,2600
2024-02-01,19016202,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Cote D'Azur,LFMN,AIR,kg,25,90
2024-02-01,19016202,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Cote D'Azur,LFMN,AIR,kg,45,162
2024-02-01,19016202,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Cote D'Azur,LFMN,AIR,kg,100,360
2024-02-01,19016202,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Cote D'Azur,LFMN,AIR,kg,250,900
2024-02-01,19016202,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Cote D'Azur,LFMN,AIR,kg,300,1080
2024-02-01,19016202,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Cote D'Azur,LFMN,AIR,kg,500,1600
2024-02-01,19016202,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Cote D'Azur,LFMN,AIR,kg,750,2250
2024-02-01,19016202,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Cote D'Azur,LFMN,AIR,kg,1000,2750
2024-02-01,19016200,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Newark Liberty Intl,KEWR,AIR,kg,25,70
2024-02-01,19016200,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Newark Liberty Intl,KEWR,AIR,kg,45,126
2024-02-01,19016200,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Newark Liberty Intl,KEWR,AIR,kg,100,280
2024-02-01,19016200,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Newark Liberty Intl,KEWR,AIR,kg,250,700
2024-02-01,19016200,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Newark Liberty Intl,KEWR,AIR,kg,300,780
2024-02-01,19016200,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Newark Liberty Intl,KEWR,AIR,kg,500,1275
2024-02-01,19016200,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Newark Liberty Intl,KEWR,AIR,kg,750,1837.5
2024-02-01,19016200,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Newark Liberty Intl,KEWR,AIR,kg,1000,2300
2024-02-01,19016198,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,La Guardia,KLGA,AIR,kg,25,70
2024-02-01,19016198,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,La Guardia,KLGA,AIR,kg,45,126
2024-02-01,19016198,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,La Guardia,KLGA,AIR,kg,100,280
2024-02-01,19016198,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,La Guardia,KLGA,AIR,kg,250,700
2024-02-01,19016198,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,La Guardia,KLGA,AIR,kg,300,780
2024-02-01,19016198,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,La Guardia,KLGA,AIR,kg,500,1275
2024-02-01,19016198,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,La Guardia,KLGA,AIR,kg,750,1837.5
2024-02-01,19016198,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,La Guardia,KLGA,AIR,kg,1000,2300
2024-02-01,19016196,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Louis Armstrong New Orleans Intl,KMSY,AIR,kg,25,97.5
2024-02-01,19016196,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Louis Armstrong New Orleans Intl,KMSY,AIR,kg,45,175.5
2024-02-01,19016196,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Louis Armstrong New Orleans Intl,KMSY,AIR,kg,100,390
2024-02-01,19016196,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Louis Armstrong New Orleans Intl,KMSY,AIR,kg,250,975
2024-02-01,19016196,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Louis Armstrong New Orleans Intl,KMSY,AIR,kg,300,990
2024-02-01,19016196,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Louis Armstrong New Orleans Intl,KMSY,AIR,kg,500,1550
2024-02-01,19016196,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Louis Armstrong New Orleans Intl,KMSY,AIR,kg,750,2137.5
2024-02-01,19016196,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Louis Armstrong New Orleans Intl,KMSY,AIR,kg,1000,2700
2024-02-01,19016194,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Nashville Intl,KBNA,AIR,kg,25,97.5
2024-02-01,19016194,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Nashville Intl,KBNA,AIR,kg,45,175.5
2024-02-01,19016194,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Nashville Intl,KBNA,AIR,kg,100,390
2024-02-01,19016194,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Nashville Intl,KBNA,AIR,kg,250,975
2024-02-01,19016194,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Nashville Intl,KBNA,AIR,kg,300,990
2024-02-01,19016194,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Nashville Intl,KBNA,AIR,kg,500,1550
2024-02-01,19016194,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Nashville Intl,KBNA,AIR,kg,750,2137.5
2024-02-01,19016194,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Nashville Intl,KBNA,AIR,kg,1000,2700
2024-02-01,19016192,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Nantes Atlantique,LFRS,AIR,kg,25,90
2024-02-01,19016192,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Nantes Atlantique,LFRS,AIR,kg,45,162
2024-02-01,19016192,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Nantes Atlantique,LFRS,AIR,kg,100,360
2024-02-01,19016192,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Nantes Atlantique,LFRS,AIR,kg,250,900
2024-02-01,19016192,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Nantes Atlantique,LFRS,AIR,kg,300,1080
2024-02-01,19016192,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Nantes Atlantique,LFRS,AIR,kg,500,1600
2024-02-01,19016192,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Nantes Atlantique,LFRS,AIR,kg,750,2250
2024-02-01,19016192,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Nantes Atlantique,LFRS,AIR,kg,1000,2750
2024-02-01,19016190,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Franz Josef Strauss,EDDM,AIR,kg,25,90
2024-02-01,19016190,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Franz Josef Strauss,EDDM,AIR,kg,45,162
2024-02-01,19016190,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Franz Josef Strauss,EDDM,AIR,kg,100,360
2024-02-01,19016190,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Franz Josef Strauss,EDDM,AIR,kg,250,900
2024-02-01,19016190,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Franz Josef Strauss,EDDM,AIR,kg,300,1080
2024-02-01,19016190,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Franz Josef Strauss,EDDM,AIR,kg,500,1600
2024-02-01,19016190,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Franz Josef Strauss,EDDM,AIR,kg,750,2250
2024-02-01,19016190,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Franz Josef Strauss,EDDM,AIR,kg,1000,2750
2024-02-01,19016188,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Bale Mulhouse,LFSB,AIR,kg,25,90
2024-02-01,19016188,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Bale Mulhouse,LFSB,AIR,kg,45,162
2024-02-01,19016188,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Bale Mulhouse,LFSB,AIR,kg,100,360
2024-02-01,19016188,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Bale Mulhouse,LFSB,AIR,kg,250,900
2024-02-01,19016188,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Bale Mulhouse,LFSB,AIR,kg,300,1080
2024-02-01,19016188,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Bale Mulhouse,LFSB,AIR,kg,500,1600
2024-02-01,19016188,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Bale Mulhouse,LFSB,AIR,kg,750,2250
2024-02-01,19016188,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Bale Mulhouse,LFSB,AIR,kg,1000,2750
2024-02-01,19016186,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Pierre Elliott Trudeau Intl,CYUL,AIR,kg,25,80
2024-02-01,19016186,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Pierre Elliott Trudeau Intl,CYUL,AIR,kg,45,144
2024-02-01,19016186,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Pierre Elliott Trudeau Intl,CYUL,AIR,kg,100,320
2024-02-01,19016186,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Pierre Elliott Trudeau Intl,CYUL,AIR,kg,250,800
2024-02-01,19016186,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Pierre Elliott Trudeau Intl,CYUL,AIR,kg,300,900
2024-02-01,19016186,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Pierre Elliott Trudeau Intl,CYUL,AIR,kg,500,1350
2024-02-01,19016186,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Pierre Elliott Trudeau Intl,CYUL,AIR,kg,750,1950
2024-02-01,19016186,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Pierre Elliott Trudeau Intl,CYUL,AIR,kg,1000,2450
2024-02-01,19016184,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,MX,General Mariano Escobedo Intl,MMMY,AIR,kg,25,115
2024-02-01,19016184,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,MX,General Mariano Escobedo Intl,MMMY,AIR,kg,45,207
2024-02-01,19016184,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,MX,General Mariano Escobedo Intl,MMMY,AIR,kg,100,460
2024-02-01,19016184,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,MX,General Mariano Escobedo Intl,MMMY,AIR,kg,250,1150
2024-02-01,19016184,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,MX,General Mariano Escobedo Intl,MMMY,AIR,kg,300,1050
2024-02-01,19016184,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,MX,General Mariano Escobedo Intl,MMMY,AIR,kg,500,1700
2024-02-01,19016184,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,MX,General Mariano Escobedo Intl,MMMY,AIR,kg,750,2325
2024-02-01,19016184,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,MX,General Mariano Escobedo Intl,MMMY,AIR,kg,1000,3000
2024-02-01,19016182,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JM,Sangster Intl,MKJS,AIR,kg,25,80
2024-02-01,19016182,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JM,Sangster Intl,MKJS,AIR,kg,45,144
2024-02-01,19016182,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JM,Sangster Intl,MKJS,AIR,kg,100,320
2024-02-01,19016182,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JM,Sangster Intl,MKJS,AIR,kg,250,800
2024-02-01,19016182,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JM,Sangster Intl,MKJS,AIR,kg,300,900
2024-02-01,19016182,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JM,Sangster Intl,MKJS,AIR,kg,500,1350
2024-02-01,19016182,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JM,Sangster Intl,MKJS,AIR,kg,750,1950
2024-02-01,19016182,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JM,Sangster Intl,MKJS,AIR,kg,1000,2450
2024-02-01,19016180,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Minneapolis St Paul Intl,KMSP,AIR,kg,25,97.5
2024-02-01,19016180,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Minneapolis St Paul Intl,KMSP,AIR,kg,45,175.5
2024-02-01,19016180,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Minneapolis St Paul Intl,KMSP,AIR,kg,100,390
2024-02-01,19016180,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Minneapolis St Paul Intl,KMSP,AIR,kg,250,975
2024-02-01,19016180,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Minneapolis St Paul Intl,KMSP,AIR,kg,300,1050
2024-02-01,19016180,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Minneapolis St Paul Intl,KMSP,AIR,kg,500,1650
2024-02-01,19016180,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Minneapolis St Paul Intl,KMSP,AIR,kg,750,2287.5
2024-02-01,19016180,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Minneapolis St Paul Intl,KMSP,AIR,kg,1000,2800
2024-02-01,19016178,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,General Mitchell Intl,KMKE,AIR,kg,25,97.5
2024-02-01,19016178,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,General Mitchell Intl,KMKE,AIR,kg,45,175.5
2024-02-01,19016178,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,General Mitchell Intl,KMKE,AIR,kg,100,390
2024-02-01,19016178,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,General Mitchell Intl,KMKE,AIR,kg,250,975
2024-02-01,19016178,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,General Mitchell Intl,KMKE,AIR,kg,300,1050
2024-02-01,19016178,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,General Mitchell Intl,KMKE,AIR,kg,500,1650
2024-02-01,19016178,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,General Mitchell Intl,KMKE,AIR,kg,750,2287.5
2024-02-01,19016178,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,General Mitchell Intl,KMKE,AIR,kg,1000,2800
2024-02-01,19016176,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Malpensa,LIMC,AIR,kg,25,90
2024-02-01,19016176,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Malpensa,LIMC,AIR,kg,45,162
2024-02-01,19016176,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Malpensa,LIMC,AIR,kg,100,360
2024-02-01,19016176,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Malpensa,LIMC,AIR,kg,250,900
2024-02-01,19016176,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Malpensa,LIMC,AIR,kg,300,1080
2024-02-01,19016176,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Malpensa,LIMC,AIR,kg,500,1600
2024-02-01,19016176,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Malpensa,LIMC,AIR,kg,750,2250
