create_date,valid_from,valid_to,estimated_days,origin_country,origin_name,destination_country,destination_name,shipping_type,load_type,load_amount,price_usd
2023-10-11,2023-10-11,2023-10-18,,US,"S Harbor Scenic Dr, Long Beach, CA 90802, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,975.18
2023-10-11,2023-10-11,2023-10-25,,US,"S Harbor Scenic Dr, Long Beach, CA 90802, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,448.11
2023-10-11,2023-10-11,2023-10-23,,US,"S Harbor Scenic Dr, Long Beach, CA 90802, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,448.11
2023-10-11,2023-10-11,2023-10-12,,US,"S Harbor Scenic Dr, Long Beach, CA 90802, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,284.41
2023-10-11,2023-10-11,2023-10-12,,US,"S Harbor Scenic Dr, Long Beach, CA 90802, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,279.96
2023-10-11,2023-12-18,2023-12-19,,US,"National Park, NJ 08063, USA",US,"502-512 Market St, Newark, NJ 07105, USA",LTL,mt,1,251
2023-10-11,2023-10-11,2023-10-23,,IN,"NH348, Navi Mumbai, Maharashtra 400702, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,322
2023-10-11,2023-11-21,2023-11-22,,US,"National Park, NJ 08063, USA",US,"502-512 Market St, Newark, NJ 07105, USA",LTL,mt,1,251
2023-10-11,2023-10-11,2023-10-23,,IN,"NH348, Navi Mumbai, Maharashtra 400702, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,322
2023-10-11,2023-11-20,2023-11-21,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"502-512 Market St, Newark, NJ 07105, USA",LTL,mt,1,517.5
2023-10-11,2023-10-11,2023-10-23,,IN,"NH348, Navi Mumbai, Maharashtra 400702, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,322
2023-10-11,2023-12-15,2023-12-18,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"502-512 Market St, Newark, NJ 07105, USA",LTL,mt,1,517.5
2023-10-11,2023-10-11,2023-10-23,,IN,"NH348, Navi Mumbai, Maharashtra 400702, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,322
2023-10-11,2023-12-05,2023-12-08,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"502-512 Market St, Newark, NJ 07105, USA",LTL,mt,1,1368.42
2023-10-11,2023-10-11,2023-10-23,,IN,"NH348, Navi Mumbai, Maharashtra 400702, India",IN,"Churchgate, Mumbai, Maharashtra, India",LTL,mt,1,322
2023-10-11,2023-12-18,2023-12-27,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-13,,US,"San Rafael, CA, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,867.39
2023-10-11,2024-01-03,2024-01-12,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-27,,US,"San Rafael, CA, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,170.78
2023-10-11,2023-12-18,2023-12-27,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-12,,US,"San Rafael, CA, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,170.78
2023-10-11,2023-12-12,2023-12-21,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-13,,US,"San Rafael, CA, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,867.39
2023-10-11,2023-12-29,2024-01-09,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-27,,US,"San Rafael, CA, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,170.78
2023-10-11,2023-12-11,2023-12-20,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-12,,US,"San Rafael, CA, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,170.78
2023-10-11,2023-12-21,2024-01-01,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-30,,US,"San Rafael, CA, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,554.24
2023-10-11,2023-12-14,2023-12-25,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-23,,US,"San Rafael, CA, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,554.24
2023-10-11,2023-12-07,2023-12-18,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-16,,US,"San Rafael, CA, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,554.24
2023-10-11,2023-12-18,2023-12-27,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-31,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,980.16
2023-10-11,2023-12-11,2023-12-20,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-24,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,980.16
2023-10-11,2023-12-28,2024-01-08,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-11-06,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-12-26,2024-01-04,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-30,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-12-25,2024-01-03,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-23,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-12-07,2023-12-18,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-18,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-12-04,2023-12-13,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-18,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-12-01,2023-12-12,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-19,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1049.74
2023-10-11,2023-12-05,2023-12-14,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-19,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1049.74
2023-10-11,2023-11-28,2023-12-07,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-16,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1474.6
2023-10-11,2023-12-04,2023-12-13,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-16,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1474.6
2023-10-11,2023-12-27,2024-01-05,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-11-10,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-12-22,2024-01-02,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-11-06,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-12-20,2023-12-29,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-30,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-12-18,2023-12-27,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-23,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-11-30,2023-12-11,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-18,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2023-12-04,2023-12-13,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-18,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,6892.03
2023-10-11,2024-01-11,2024-01-22,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-11-17,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1474.6
2023-10-11,2024-01-03,2024-01-12,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-11-17,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1474.6
2023-10-11,2023-12-20,2023-12-29,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-11-08,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1474.6
2023-10-11,2023-12-13,2023-12-22,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-11-01,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1474.6
2023-10-11,2023-12-06,2023-12-15,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-25,,US,"San Rafael, CA, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1474.6
2023-10-11,2023-11-29,2023-12-08,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-13,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1351.48
2023-10-11,2023-11-27,2023-12-06,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-13,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1351.48
2023-10-11,2023-12-27,2024-01-05,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-13,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,642.21
2023-10-11,2023-12-21,2024-01-01,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-31,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,642.21
2023-10-11,2023-12-14,2023-12-25,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-24,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,642.21
2023-10-11,2023-12-07,2023-12-18,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-17,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,642.21
2023-10-11,2023-12-22,2024-01-02,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-13,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,642.21
2023-10-11,2023-12-18,2023-12-27,,SA,8CRQ+2X Al Awsat Saudi Arabia,SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,2185.26
2023-10-11,2023-10-11,2023-10-18,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,646.85
2023-10-11,2023-12-13,2023-12-22,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-18,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,646.85
2023-10-11,2023-12-27,2024-01-05,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-27,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,646.85
2023-10-11,2023-12-20,2023-12-29,,SA,"Waqidi Street, As Salam, Dammam 32416, Saudi Arabia",SA,"Lagoon Rd, King Abdullah Economic City Saudi Arabia",LTL,mt,1,3204.05
2023-10-11,2023-10-11,2023-10-20,,US,"San Rafael, CA, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,646.85
2023-10-11,2023-11-08,2023-11-15,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",RO,"Bulevardul Regina Elisabeta 12, Constanța 900178, Romania",LTL,mt,1,690.78
2023-10-11,2023-10-11,2023-10-20,,CN,"Xin Pu Lu, Dong Bu Shang Quan, Shinan Qu, Qingdao Shi, Shandong Sheng, China",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,1093.1
2023-10-11,2023-11-27,2023-12-04,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",RO,"Bulevardul Regina Elisabeta 12, Constanța 900178, Romania",LTL,mt,1,690.78
2023-10-11,2023-10-11,2023-10-20,,CN,"Xin Pu Lu, Dong Bu Shang Quan, Shinan Qu, Qingdao Shi, Shandong Sheng, China",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,1093.1
2023-10-11,2023-11-08,2023-11-15,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",RO,"Bulevardul Regina Elisabeta 12, Constanța 900178, Romania",LTL,mt,1,690.78
2023-10-11,2023-10-11,2023-10-20,,CN,"Xin Pu Lu, Dong Bu Shang Quan, Shinan Qu, Qingdao Shi, Shandong Sheng, China",CN,"Huanggang Port, Futian District, Shenzhen, Guangdong Province, China",LTL,mt,1,333.5
2023-10-11,2023-11-27,2023-12-04,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",RO,"Bulevardul Regina Elisabeta 12, Constanța 900178, Romania",LTL,mt,1,690.78
2023-10-11,2023-10-11,2023-10-20,,CN,"Xin Pu Lu, Dong Bu Shang Quan, Shinan Qu, Qingdao Shi, Shandong Sheng, China",CN,"Huanggang Port, Futian District, Shenzhen, Guangdong Province, China",LTL,mt,1,333.5
2023-10-11,2023-11-06,2023-11-13,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",RO,"Bulevardul Regina Elisabeta 12, Constanța 900178, Romania",LTL,mt,1,690.78
2023-10-11,2023-10-11,2023-10-18,,CN,"Xin Pu Lu, Dong Bu Shang Quan, Shinan Qu, Qingdao Shi, Shandong Sheng, China",CN,"Huanggang Port, Futian District, Shenzhen, Guangdong Province, China",LTL,mt,1,143.75
2023-10-11,2023-11-27,2023-12-04,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",RO,"Bulevardul Regina Elisabeta 12, Constanța 900178, Romania",LTL,mt,1,690.78
2023-10-11,2023-10-11,2023-10-18,,CN,"Xin Pu Lu, Dong Bu Shang Quan, Shinan Qu, Qingdao Shi, Shandong Sheng, China",CN,"Huanggang Port, Futian District, Shenzhen, Guangdong Province, China",LTL,mt,1,143.75
2023-10-11,2023-10-30,2023-11-06,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",RO,"Bulevardul Regina Elisabeta 12, Constanța 900178, Romania",LTL,mt,1,690.78
2023-10-11,2023-11-20,2023-11-27,,NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",RO,"Bulevardul Regina Elisabeta 12, Constanța 900178, Romania",LTL,mt,1,690.78
2023-10-11,2023-11-30,2023-12-01,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Loop Fwy, Houston, TX 77012, USA",LTL,mt,1,164.09
2023-10-11,2023-10-11,2023-10-18,,CN,"Shanghai Shi, Pudong Xinqu, Ma Ji Lu",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,138
2023-10-11,2023-12-11,2023-12-12,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Loop Fwy, Houston, TX 77012, USA",LTL,mt,1,164.09
2023-10-11,2023-10-11,2023-10-18,,CN,"Shanghai Shi, Pudong Xinqu, Ma Ji Lu",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,138
2023-10-11,2023-11-21,2023-11-22,,US,"1800-1898 Basin St, Houston, TX 77011, USA",US,"Loop Fwy, Houston, TX 77012, USA",LTL,mt,1,164.09
2023-10-11,2023-10-11,2023-10-18,,CN,"Shanghai Shi, Pudong Xinqu, Ma Ji Lu",CN,"888 Bao Dong Lu, Baoshan Qu, Shanghai Shi, China, 200431",LTL,mt,1,138
